AN_BASE,CD_AREA_AVALIACAO,NM_AREA_AVALIACAO,IN_REDE,SG_UF_PROGRAMA,CD_PROGRAMA_IES,NM_PROGRAMA_IES,DS_SITUACAO_PROGRAMA
2024,18,ODONTOLOGIA,NÃO,RJ,31001017059P2,ODONTOLOGIA,EM FUNCIONAMENTO
2024,22,SAÚDE COLETIVA,NÃO,RJ,31001017111P4,SAÚDE COLETIVA,EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,RJ,31001017110P8,INFORMÁTICA,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31001017136P7,TECNOLOGIA DE PROCESSOS SUSTENTÁVEIS,EM FUNCIONAMENTO
2024,3,ASTRONOMIA / FÍSICA,NÃO,RJ,31001017174P6,MULTIDISCIPLINAR EM FÍSICA APLICADA,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,RJ,31001017009P5,QUÍMICA DE PRODUTOS NATURAIS,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,RJ,31001017024P4,GEOGRAFIA,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,RJ,31001017014P9,CIÊNCIAS BIOLÓGICAS (BOTÂNICA),EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,SIM,RJ,31001017177P5,NANOBIOSSISTEMAS,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,RJ,31001017139P6,METEOROLOGIA,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31001017158P0,ENGENHARIA DA NANOTECNOLOGIA,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,RJ,31001017097P1,TEORIA PSICANALÍTICA,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,RJ,31001017146P2,BIODIVERSIDADE E BIOLOGIA EVOLUTIVA,EM FUNCIONAMENTO
2024,19,FARMÁCIA,NÃO,RJ,31001017154P5,CIÊNCIA E TECNOLOGIA FARMACÊUTICA,EM FUNCIONAMENTO
2024,35,ANTROPOLOGIA / ARQUEOLOGIA,NÃO,RJ,31001017021P5,ANTROPOLOGIA SOCIAL,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,RJ,31001017153P9,NEUROCIÊNCIA TRANSLACIONAL,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31001017121P0,HISTÓRIA DAS CIÊNCIAS E DAS TÉCNICAS E EPISTEMOLOGIA,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31001017036P2,ENGENHARIA QUÍMICA,EM FUNCIONAMENTO
2024,32,SERVIÇO SOCIAL,NÃO,RJ,31001017066P9,SERVIÇO SOCIAL,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,RJ,31001017137P3,ECONOMIA POLÍTICA INTERNACIONAL,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,RJ,31001017160P5,POLÍTICAS PÚBLICAS EM DIREITOS HUMANOS,EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,RJ,31001017004P3,ENGENHARIA DE SISTEMAS E COMPUTAÇÃO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31001017159P7,TECNOLOGIA PARA O DESENVOLVIMENTO SOCIAL,EM FUNCIONAMENTO
2024,9,CIÊNCIAS BIOLÓGICAS III,SIM,RJ,31001017147P9,IMUNOLOGIA E INFLAMAÇAO,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,RJ,31001017087P6,QUÍMICA BIOLÓGICA,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,RJ,31001017101P9,PSICOSSOCIOLOGIA DE COMUNID.E ECOLOGIA SOCIAL,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,RJ,31001017167P0,LINGUÍSTICA E LÍNGUAS INDÍGENAS,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31001017031P0,ENGENHARIA METALÚRGICA E DE MATERIAIS,EM FUNCIONAMENTO
2024,15,MEDICINA I,NÃO,RJ,31001017041P6,MEDICINA (CARDIOLOGIA),EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31001017008P9,CIÊNCIA E TECNOLOGIA DE POLÍMEROS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31001017127P8,"POLÍTICAS PÚBLICAS, ESTRATÉGIAS E DESENVOLVIMENTO",EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,RJ,31001017096P5,ECOLOGIA,EM FUNCIONAMENTO
2024,6,CIÊNCIAS BIOLÓGICAS I,NÃO,RJ,31001017016P1,CIÊNCIAS BIOLÓGICAS (GENÉTICA),EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,RJ,31001017023P8,HISTÓRIA SOCIAL,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,RJ,31001017165P7,ATENÇÃO PSICOSSOCIAL,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,RJ,31001017067P5,LINGÜÍSTICA,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,RJ,31001017102P5,PLANEJAMENTO ENERGÉTICO,EM FUNCIONAMENTO
2024,22,SAÚDE COLETIVA,NÃO,RJ,31001017163P4,ATENÇÃO PRIMÁRIA À SAÚDE,EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,RJ,31001017027P3,ENGENHARIA BIOMÉDICA,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,RJ,31001017132P1,ENGENHARIA URBANA,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,RJ,31001017173P0,SAÚDE MATERNO-INFANTIL,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,RJ,31001017028P0,ENGENHARIA CIVIL,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,RJ,31001017019P0,CIÊNCIAS BIOLÓGICAS (ZOOLOGIA),EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,RJ,31001017022P1,FILOSOFIA,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,RJ,31001017134P4,PROJETO DE ESTRUTURAS,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31001017037P9,ENGENHARIA DE PROCESSOS QUÍMICOS E BIOQUÍMICOS,EM FUNCIONAMENTO
2024,48,BIOTECNOLOGIA,NÃO,RJ,31001017013P2,BIOQUÍMICA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,RJ,31001017113P7,CIÊNCIAS CONTÁBEIS,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,RJ,31001017152P2,ODONTOLOGIA,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,RJ,31001017144P0,FORMAÇÃO EM CIÊNCIAS PARA PROFESSORES.,EM FUNCIONAMENTO
2024,17,MEDICINA III,NÃO,RJ,31001017128P4,CIÊNCIAS CIRÚRGICAS,EM FUNCIONAMENTO
2024,21,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",NÃO,RJ,31001017131P5,EDUCAÇÃO FÍSICA,EM FUNCIONAMENTO
2024,1,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,NÃO,RJ,31001017005P0,ESTATÍSTICA,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,RJ,31001017119P5,HISTÓRIA COMPARADA,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,RJ,31001017157P4,ARTES DA CENA,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,RJ,31001017098P8,PSICOLOGIA,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,RJ,31001017006P6,QUÍMICA,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,RJ,31001017040P0,MEDICINA (ANATOMIA PATOLÓGICA),EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,RJ,31001017123P2,LÓGICA E METAFÍSICA,EM FUNCIONAMENTO
2024,51,CIÊNCIAS E HUMANIDADES PARA A EDUCAÇÃO BÁSICA,SIM,RJ,31001017155P1,ENSINO DE HISTÓRIA,EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,RJ,31001017103P1,URBANISMO,EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,RJ,31001017142P7,ARQUITETURA PAISAGÍSTICA,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,RJ,31001017176P9,"AMBIENTE, SOCIEDADE E DESENVOLVIMENTO",EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,RJ,31001017126P1,ENSINO DE FÍSICA,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,RJ,31001017032P7,ENGENHARIA OCEÂNICA,EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,RJ,31001017150P0,PROJETO E PATRIMÔNIO,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,RJ,31001017001P4,EDUCAÇÃO,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,RJ,31001017030P4,ENGENHARIA MECÂNICA,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,RJ,31001017166P3,MÍDIAS CRIATIVAS,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,RJ,31001017106P0,EDUCAÇÃO EM CIÊNCIAS E SAÚDE,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,RJ,31001017011P0,GEOLOGIA,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,RJ,31001017070P6,LETRAS (LETRAS VERNÁCULAS),EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,RJ,31002013020P5,"EDUCAÇÃO, CONTEXTOS CONTEMPORÂNEOS E DEMANDAS POPULARES",EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31002013160P1,CIÊNCIA E ENGENHARIA DE MATERIAIS,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31002013014P5,ENGENHARIA QUÍMICA,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,RJ,31002013001P0,QUÍMICA,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,RJ,31002013002P7,AGRONOMIA (CIÊNCIAS DO SOLO),EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,RJ,31002013032P3,ENGENHARIA AGRÍCOLA E AMBIENTAL,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,RJ,31002013159P3,MODELAGEM E EVOLUÇÃO GEOLÓGICA,EM FUNCIONAMENTO
2024,28,ECONOMIA,NÃO,RJ,31002013158P7,ECONOMIA REGIONAL E DESENVOLVIMENTO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31002013022P8,CIÊNCIA TECNOLOGIA E INOVAÇÃO EM AGROPECUÁRIA,EM FUNCIONAMENTO
2024,30,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,NÃO,RJ,31002013026P3,DESENVOLVIMENTO TERRITORIAL E POLÍTICAS PÚBLICAS,EM FUNCIONAMENTO
2024,34,SOCIOLOGIA,NÃO,RJ,31002013025P7,CIÊNCIAS SOCIAIS,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,RJ,31002013018P0,FITOSSANIDADE E BIOTECNOLOGIA APLICADA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,RJ,31002013015P1,GESTÃO E ESTRATÉGIA,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,RJ,31002013027P0,PSICOLOGIA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,RJ,31002013017P4,EDUCAÇÃO AGRÍCOLA,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,RJ,31002013161P8,LETRAS: ESTUDOS DE LINGUAGEM E LITERATURA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31002013028P6,MODELAGEM MATEMÁTICA E COMPUTACIONAL,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,RJ,31002013019P7,HISTÓRIA,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,RJ,31002013010P0,FITOTECNIA,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,RJ,31002013012P2,BIOLOGIA ANIMAL,EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,RJ,31002013023P4,AGRICULTURA ORGÂNICA,EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,RJ,31002013031P7,FILOSOFIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31002013024P0,PRÁTICAS EM DESENVOLVIMENTO SUSTENTÁVEL,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,RJ,31002013156P4,EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,RJ,31002013157P0,GEOGRAFIA,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,RJ,31002013016P8,MEDICINA VETERINÁRIA (PATOLOGIA E CIÊNCIAS CLÍNICAS),EM FUNCIONAMENTO
2024,34,SOCIOLOGIA,NÃO,RJ,31002013007P9,"CIÊNCIAS SOCIAIS EM DESENVOLVIMENTO, AGRICULTURA E SOCIEDADE",EM FUNCIONAMENTO
2024,42,CIÊNCIAS AGRÁRIAS I,NÃO,RJ,31002013011P6,CIÊNCIAS AMBIENTAIS E FLORESTAIS,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,RJ,31002013003P3,CIÊNCIAS VETERINÁRIAS,EM FUNCIONAMENTO
2024,25,CIÊNCIA DE ALIMENTOS,NÃO,RJ,31002013006P2,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,RJ,31003010076P0,SAÚDE MATERNO-INFANTIL,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,RJ,31003010019P7,ENGENHARIA DE PRODUÇÃO,EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,RJ,31003010024P0,MEDICINA VETERINÁRIA ( CLÍNICA E REPRODUÇÃO ANIMAL),EM FUNCIONAMENTO
2024,14,ENGENHARIAS IV,NÃO,RJ,31003010054P7,ENGENHARIA ELÉTRICA E DE TELECOMUNICAÇÕES,EM FUNCIONAMENTO
2024,15,MEDICINA I,NÃO,RJ,31003010021P1,CIÊNCIAS CARDIOVASCULARES,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,RJ,31003010025P7,MEDICINA (NEUROLOGIA),EM FUNCIONAMENTO
2024,24,MEDICINA VETERINÁRIA,NÃO,RJ,31003010015P1,MEDIC.VETERIN.(HIG.VETER.PROC.TECN.PROD.ORIG.ANIMAL),EM FUNCIONAMENTO
2024,50,NUTRIÇÃO,NÃO,RJ,31003010171P3,CIÊNCIAS DA NUTRIÇÃO,EM FUNCIONAMENTO
2024,15,MEDICINA I,NÃO,RJ,31003010048P7,CIÊNCIAS MÉDICAS,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,RJ,31003010094P9,ODONTOLOGIA,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,RJ,31003010057P6,DEFESA E SEGURANÇA CIVIL,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,RJ,31003010088P9,MÍDIA E COTIDIANO,EM FUNCIONAMENTO
2024,34,SOCIOLOGIA,NÃO,RJ,31003010075P4,SOCIOLOGIA,EM FUNCIONAMENTO
2024,1,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,NÃO,RJ,31003010003P3,MATEMÁTICA,EM FUNCIONAMENTO
2024,32,SERVIÇO SOCIAL,NÃO,RJ,31003010049P3,POLÍTICA SOCIAL,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,RJ,31003010093P2,DIVERSIDADE E INCLUSÃO,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,RJ,31003010004P0,GEOCIÊNCIAS (GEOQUÍMICA),EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,RJ,31003010096P1,CIÊNCIAS BIOMÉDICAS (FISIOLOGIA E FARMACOLOGIA),EM FUNCIONAMENTO
2024,29,"ARQUITETURA, URBANISMO E DESIGN",NÃO,RJ,31003010052P4,ARQUITETURA E URBANISMO,EM FUNCIONAMENTO
2024,28,ECONOMIA,NÃO,RJ,31003010022P8,ECONOMIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31003010079P0,CIÊNCIAS E BIOTECNOLOGIA,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,RJ,31003010157P0,TURISMO,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,RJ,31003010095P5,GEOGRAFIA,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,RJ,31003010038P1,ESTUDOS CONTEMPORANEOS DAS ARTES,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31003010068P8,ENGENHARIA QUÍMICA,EM FUNCIONAMENTO
2024,22,SAÚDE COLETIVA,NÃO,RJ,31003010061P3,SAÚDE COLETIVA,EM FUNCIONAMENTO
2024,33,FILOSOFIA,NÃO,RJ,31003010081P4,FILOSOFIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31003010064P2,CIÊNCIAS APLICADAS A PRODUTOS PARA SAÚDE,EM FUNCIONAMENTO
2024,40,HISTÓRIA,NÃO,RJ,31003010005P6,HISTÓRIA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31003010090P3,CULTURA E TERRITORIALIDADES,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,RJ,31003010074P8,ESTUDOS DE LITERATURA,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,RJ,31003010085P0,ENSINO DE CIÊNCIAS DA NATUREZA,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,RJ,31003010158P7,"DIREITOS, INSTITUIÇÕES E NEGÓCIOS",EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,RJ,31003010041P2,GEOGRAFIA,EM FUNCIONAMENTO
2024,26,DIREITO,NÃO,RJ,31003010080P8,DIREITO CONSTITUCIONAL,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,RJ,31003010040P6,COMUNICAÇÃO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31003010044P1,SOCIOLOGIA E DIREITO,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,RJ,31003010063P6,CIÊNCIA DA INFORMAÇÃO,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,RJ,31003010086P6,ENGENHARIA DE PRODUÇÃO E SISTEMAS COMPUTACIONAIS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31003010072P5,MODELAGEM COMPUTACIONAL EM CIÊNCIA E TECNOLOGIA,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,RJ,31003010156P4,ENSINO,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,RJ,31003010001P0,EDUCAÇÃO,EM FUNCIONAMENTO
2024,2,COMPUTAÇÃO,NÃO,RJ,31003010046P4,COMPUTAÇÃO,EM FUNCIONAMENTO
2024,35,ANTROPOLOGIA / ARQUEOLOGIA,NÃO,RJ,31003010173P6,JUSTIÇA E SEGURANÇA,EM FUNCIONAMENTO
2024,18,ODONTOLOGIA,NÃO,RJ,31003010053P0,ODONTOLOGIA,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,RJ,31003010067P1,ENFERMAGEM,EM FUNCIONAMENTO
2024,10,ENGENHARIAS I,NÃO,RJ,31003010006P2,ENGENHARIA CIVIL,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,RJ,31003010091P0,TECNOLOGIA AMBIENTAL,EM FUNCIONAMENTO
2024,30,PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA,NÃO,RJ,31003010170P7,"DESENVOLVIMENTO REGIONAL, AMBIENTE E POLÍTICAS PÚBLICAS",EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,RJ,31003010078P3,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31003010071P9,JUSTIÇA ADMINISTRATIVA,EM FUNCIONAMENTO
2024,16,MEDICINA II,NÃO,RJ,31003010017P4,PATOLOGIA,EM FUNCIONAMENTO
2024,12,ENGENHARIAS II,NÃO,RJ,31003010032P3,ENGENHARIA METALÚRGICA,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,RJ,31003010174P2,"CIÊNCIAS, TECNOLOGIAS E INCLUSÃO",EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,RJ,31003010036P9,ENGENHARIA MECÂNICA,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31003010045P8,SISTEMAS DE GESTÃO,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,RJ,31003010033P0,CIÊNCIA POLÍTICA,EM FUNCIONAMENTO
2024,31,COMUNICAÇÃO E INFORMAÇÃO,NÃO,RJ,31003010172P0,CINEMA E AUDIOVISUAL,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,RJ,31003010073P1,ESTUDOS DE LINGUAGEM,EM FUNCIONAMENTO
2024,9,CIÊNCIAS BIOLÓGICAS III,NÃO,RJ,31003010058P2,MICROBIOLOGIA E PARASITOLOGIA APLICADAS,EM FUNCIONAMENTO
2024,8,CIÊNCIAS BIOLÓGICAS II,NÃO,RJ,31003010042P9,NEUROCIÊNCIAS,EM FUNCIONAMENTO
2024,19,FARMÁCIA,NÃO,RJ,31003010082P0,ADMINISTRAÇÃO E GESTÃO DA ASSISTÊNCIA FARMACÊUTICA,EM FUNCIONAMENTO
2024,32,SERVIÇO SOCIAL,NÃO,RJ,31003010084P3,SERVIÇO SOCIAL E DESENVOLVIMENTO REGIONAL,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,RJ,31003010029P2,DINÂMICA DOS OCEANOS E DA TERRA,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,RJ,31003010062P0,ESTUDOS ESTRATÉGICOS DA DEFESA E DA SEGURANÇA,EM FUNCIONAMENTO
2024,4,QUÍMICA,NÃO,RJ,31003010027P0,QUÍMICA,EM FUNCIONAMENTO
2024,3,ASTRONOMIA / FÍSICA,NÃO,RJ,31003010002P7,FÍSICA,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,RJ,31003010098P4,ENGENHARIA DE PRODUÇÃO,EM FUNCIONAMENTO
2024,27,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",NÃO,RJ,31003010092P6,ADMINISTRAÇÃO,EM FUNCIONAMENTO
2024,20,ENFERMAGEM,NÃO,RJ,31003010055P3,ENFERMAGEM,EM FUNCIONAMENTO
2024,7,BIODIVERSIDADE,NÃO,RJ,31003010039P8,BIOLOGIA MARINHA E AMBIENTES COSTEIROS,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,RJ,31003010043P5,PSICOLOGIA,EM FUNCIONAMENTO
2024,46,ENSINO,NÃO,RJ,31003010083P7,ENSINO NA SAÚDE:FORMAÇÃO DOCENTE INTERDISCIPLINAR PARA O SUS,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31003010097P8,SISTEMAS DE GESTÃO SUSTENTÁVEIS,EM FUNCIONAMENTO
2024,35,ANTROPOLOGIA / ARQUEOLOGIA,NÃO,RJ,31003010031P7,ANTROPOLOGIA,EM FUNCIONAMENTO
2024,49,CIÊNCIAS AMBIENTAIS,NÃO,RJ,31003010089P5,ENGENHARIA DE BIOSSISTEMAS,EM FUNCIONAMENTO
2024,13,ENGENHARIAS III,NÃO,RJ,31003010087P2,MONTAGEM INDUSTRIAL,EM FUNCIONAMENTO
2024,45,INTERDISCIPLINAR,NÃO,RJ,31004016053P3,CIÊNCIAS COMPUTACIONAIS E MODELAGEM MATEMÁTICA,EM FUNCIONAMENTO
2024,38,EDUCAÇÃO,NÃO,RJ,31004016051P0,"EDUCAÇÃO, CULTURA E COMUNICAÇÃO",EM FUNCIONAMENTO
2024,15,MEDICINA I,NÃO,RJ,31004016029P5,FISIOPATOLOGIA CLÍNICA E EXPERIMENTAL,EM FUNCIONAMENTO
2024,36,GEOGRAFIA,NÃO,RJ,31004016062P2,GEOGRAFIA,EM FUNCIONAMENTO
2024,5,GEOCIÊNCIAS,NÃO,RJ,31004016054P0,OCEANOGRAFIA,EM FUNCIONAMENTO
2024,11,ARTES,NÃO,RJ,31004016039P0,ARTES,EM FUNCIONAMENTO
2024,39,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NÃO,RJ,31004016057P9,RELAÇÕES INTERNACIONAIS,EM FUNCIONAMENTO
2024,37,PSICOLOGIA,NÃO,RJ,31004016027P2,PSICANÁLISE,EM FUNCIONAMENTO
2024,41,LINGUÍSTICA E LITERATURA,NÃO,RJ,31004016009P4,LETRAS,EM FUNCIONAMENTO
2024,22,SAÚDE COLETIVA,NÃO,RJ,31004016004P2,SAÚDE COLETIVA,EM FUNCIONAMENTO
